date,tid,ctype,cgender,category,paym,discapld,unitsold,ppu,totalsales,saleslevel
1/12/2024,NTC001737,Loyalty,M,Cyber services,Mobile Money,No,1,20,20,Low
1/12/2024,NTC001738,Loyalty,M,Online support services,Cash,Yes,1,30,30,Low
1/12/2024,NTC001739,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,6,3,18,Low
1/12/2024,NTC001740,Non-loyalty,M,Food & Drinks,Mobile Money,No,2,80,160,High
1/12/2024,NTC001741,Loyalty,F,Online support services,Mobile Money,No,1,500,500,High
1/12/2024,NTC001742,Loyalty,F,Online support services,Mobile Money,Yes,1,50,50,Low
1/12/2024,NTC001743,Non-loyalty,F,Online support services,Cash,No,1,20,20,Low
1/12/2024,NTC001744,Non-loyalty,M,Online support services,Cash,Yes,1,50,50,Low
1/12/2024,NTC001745,Non-loyalty,F,Food & Drinks,Mobile Money,No,1,70,70,Low
1/12/2024,NTC001746,Loyalty,F,Cyber services,Mobile Money,Yes,2,20,40,Low
1/15/2024,NTC001747,Non-loyalty,F,Cyber services,Cash,Yes,59,5,295,High
1/15/2024,NTC001748,Non-loyalty,M,Cyber services,Cash,No,7,10,70,Low
1/15/2024,NTC001749,Loyalty,M,Cyber services,Mobile Money,Yes,11,10,110,High
1/15/2024,NTC001750,Loyalty,M,Online support services,Mobile Money,Yes,1,20,20,Low
1/15/2024,NTC001751,Loyalty,F,Cyber services,Mobile Money,Yes,14,20,280,High
1/15/2024,NTC001752,Loyalty,F,Cyber services,Mobile Money,No,9,10,90,High
1/15/2024,NTC001753,Non-loyalty,F,Cyber services,Mobile Money,No,5,20,100,High
1/15/2024,NTC001754,Loyalty,M,Stationery & Office Supplies,Cash,No,1,10,10,Low
1/15/2024,NTC001755,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,17,130,2210,High
1/15/2024,NTC001756,Loyalty,F,Stationery & Office Supplies,Cash,Yes,1,100,100,High
1/15/2024,NTC001757,Loyalty,M,Stationery & Office Supplies,Cash,No,1,100,100,High
1/15/2024,NTC001758,Loyalty,M,Stationery & Office Supplies,Cash,Yes,8,3,24,Low
1/15/2024,NTC001759,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,No,3,10,30,Low
1/15/2024,NTC001760,Non-loyalty,M,Stationery & Office Supplies,Cash,Yes,5,85,425,High
1/15/2024,NTC001761,Non-loyalty,F,Cyber services,Cash,No,3,50,150,High
1/15/2024,NTC001762,Loyalty,M,Food & Drinks,Cash,Yes,1,70,70,Low
1/16/2024,NTC001763,Loyalty,M,Cyber services,Cash,Yes,36,5,180,High
1/16/2024,NTC001764,Loyalty,M,Cyber services,Mobile Money,No,12,10,120,High
1/16/2024,NTC001765,Loyalty,M,Cyber services,Mobile Money,No,4,10,40,Low
1/16/2024,NTC001766,Non-loyalty,F,Cyber services,Cash,No,4,50,200,High
1/16/2024,NTC001767,Loyalty,F,Cyber services,Cash,Yes,1,40,40,Low
1/16/2024,NTC001768,Non-loyalty,M,Cyber services,Mobile Money,Yes,2,10,20,Low
1/16/2024,NTC001769,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,2,30,60,Low
1/16/2024,NTC001770,Non-loyalty,M,Cyber services,Mobile Money,No,14,20,280,High
1/16/2024,NTC001771,Loyalty,M,Online support services,Cash,No,1,45,45,Low
1/17/2024,NTC001772,Loyalty,M,Cyber services,Mobile Money,No,2,5,10,Low
1/17/2024,NTC001773,Non-loyalty,M,Food & Drinks,Cash,No,1,70,70,Low
1/17/2024,NTC001774,Loyalty,F,Food & Drinks,Cash,No,1,80,80,Low
1/17/2024,NTC001775,Non-loyalty,M,Cyber services,Mobile Money,Yes,7,10,70,Low
1/17/2024,NTC001776,Loyalty,F,Cyber services,Cash,No,1,20,20,Low
1/17/2024,NTC001777,Non-loyalty,F,Cyber services,Mobile Money,No,1,30,30,Low
1/17/2024,NTC001778,Loyalty,M,Online support services,Cash,Yes,1,50,50,Low
1/17/2024,NTC001779,Loyalty,F,Mobile airtime top-up,Mobile Money,Yes,1,20,20,Low
1/17/2024,NTC001780,Loyalty,F,Online support services,Cash,No,1,10,10,Low
1/17/2024,NTC001781,Loyalty,F,Mobile airtime top-up,Cash,Yes,2,20,40,Low
1/17/2024,NTC001782,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,14,25,350,High
1/18/2024,NTC001783,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,400,400,High
1/18/2024,NTC001784,Loyalty,F,Online support services,Mobile Money,No,1,20,20,Low
1/18/2024,NTC001785,Loyalty,M,Cyber services,Mobile Money,Yes,8,5,40,Low
1/18/2024,NTC001786,Non-loyalty,F,Stationery & Office Supplies,Cash,Yes,10,25,250,High
1/19/2024,NTC001787,Loyalty,F,Mobile airtime top-up,Mobile Money,Yes,4,20,80,Low
1/19/2024,NTC001788,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,2,10,20,Low
1/19/2024,NTC001789,Loyalty,M,Cyber services,Cash,Yes,23,10,230,High
1/19/2024,NTC001790,Loyalty,F,Cyber services,Mobile Money,No,4,10,40,Low
1/19/2024,NTC001791,Loyalty,M,Online support services,Mobile Money,No,1,65,65,Low
1/19/2024,NTC001792,Loyalty,F,Cyber services,Cash,Yes,1,500,500,High
1/19/2024,NTC001793,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,1,50,50,Low
1/19/2024,NTC001794,Loyalty,M,Cyber services,Mobile Money,No,14,5,70,Low
1/19/2024,NTC001795,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,180,180,High
1/19/2024,NTC001796,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,20,20,Low
1/22/2024,NTC001797,Loyalty,M,Stationery & Office Supplies,Mobile Money,No,1,25,25,Low
1/22/2024,NTC001798,Loyalty,F,Cyber services,Mobile Money,Yes,135,5,675,High
1/22/2024,NTC001799,Non-loyalty,M,Cyber services,Cash,Yes,3,10,30,Low
1/22/2024,NTC001800,Loyalty,M,Cyber services,Mobile Money,No,2,50,100,High
1/22/2024,NTC001801,Loyalty,M,Stationery & Office Supplies,Cash,Yes,1,100,100,High
1/22/2024,NTC001802,Loyalty,M,Cyber services,Cash,Yes,2,70,140,High
1/22/2024,NTC001803,Loyalty,M,Stationery & Office Supplies,Cash,No,1,10,10,Low
1/22/2024,NTC001804,Loyalty,F,Online support services,Cash,Yes,1,10,10,Low
1/22/2024,NTC001805,Non-loyalty,M,Cyber services,Mobile Money,No,12,10,120,High
1/22/2024,NTC001806,Non-loyalty,M,Food & Drinks,Mobile Money,Yes,1,60,60,Low
1/22/2024,NTC001807,Loyalty,F,Cyber services,Mobile Money,Yes,1,20,20,Low
1/22/2024,NTC001808,Loyalty,M,Cyber services,Cash,Yes,1,80,80,Low
1/22/2024,NTC001809,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,2,25,50,Low
1/22/2024,NTC001810,Non-loyalty,F,Cyber services,Mobile Money,No,2,50,100,High
1/23/2024,NTC001811,Non-loyalty,F,Cyber services,Mobile Money,No,21,10,210,High
1/23/2024,NTC001812,Loyalty,M,Cyber services,Cash,No,3,5,15,Low
1/23/2024,NTC001813,Loyalty,M,Stationery & Office Supplies,Cash,No,1,10,10,Low
1/23/2024,NTC001814,Loyalty,M,Stationery & Office Supplies,Mobile Money,No,4,3,12,Low
1/23/2024,NTC001815,Non-loyalty,F,Cyber services,Cash,Yes,5,20,100,High
1/23/2024,NTC001816,Loyalty,M,Food & Drinks,Cash,No,2,30,60,Low
1/23/2024,NTC001817,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,60,60,Low
1/23/2024,NTC001818,Non-loyalty,M,Stationery & Office Supplies,Cash,No,11,25,275,High
1/23/2024,NTC001819,Loyalty,F,Stationery & Office Supplies,Cash,No,9,5,45,Low
1/23/2024,NTC001820,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,2,20,40,Low
1/24/2024,NTC001821,Loyalty,M,Cyber services,Cash,Yes,4,10,40,Low
1/24/2024,NTC001822,Non-loyalty,M,Cyber services,Cash,No,14,5,70,Low
1/24/2024,NTC001823,Loyalty,F,Cyber services,Cash,Yes,1,500,500,High
1/24/2024,NTC001824,Non-loyalty,F,Online support services,Cash,No,1,50,50,Low
1/24/2024,NTC001825,Loyalty,M,Cyber services,Cash,No,4,10,40,Low
1/24/2024,NTC001826,Non-loyalty,M,Food & Drinks,Cash,No,2,60,120,High
1/24/2024,NTC001827,Loyalty,F,Stationery & Office Supplies,Cash,No,1,100,100,High
1/24/2024,NTC001828,Non-loyalty,F,Stationery & Office Supplies,Cash,No,1,10,10,Low
1/24/2024,NTC001829,Loyalty,F,Cyber services,Mobile Money,Yes,1,20,20,Low
1/24/2024,NTC001830,Loyalty,M,Online support services,Mobile Money,No,1,20,20,Low
1/24/2024,NTC001831,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,11,25,275,High
1/24/2024,NTC001832,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,1,180,180,High
1/25/2024,NTC001833,Loyalty,F,Stationery & Office Supplies,Cash,Yes,8,3,24,Low
1/25/2024,NTC001834,Loyalty,M,Cyber services,Mobile Money,Yes,5,5,25,Low
1/25/2024,NTC001835,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,350,350,High
1/25/2024,NTC001836,Loyalty,F,Cyber services,Cash,No,15,10,150,High
1/25/2024,NTC001837,Loyalty,F,Cyber services,Cash,Yes,1,50,50,Low
1/25/2024,NTC001838,Loyalty,F,Stationery & Office Supplies,Cash,Yes,7,25,175,High
1/25/2024,NTC001839,Loyalty,F,Stationery & Office Supplies,Cash,No,2,10,20,Low
1/25/2024,NTC001840,Loyalty,M,Cyber services,Cash,No,1,20,20,Low
1/28/2024,NTC001841,Loyalty,F,Cyber services,Mobile Money,No,1,40,40,Low
1/28/2024,NTC001842,Non-loyalty,F,Stationery & Office Supplies,Cash,Yes,1,50,50,Low
1/28/2024,NTC001843,Non-loyalty,F,Cyber services,Mobile Money,No,17,5,85,Low
1/28/2024,NTC001844,Loyalty,M,Food & Drinks,Mobile Money,No,1,60,60,Low
1/28/2024,NTC001845,Loyalty,F,Stationery & Office Supplies,Cash,No,5,10,50,Low
1/28/2024,NTC001846,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,6,20,120,High
1/28/2024,NTC001847,Loyalty,F,Cyber services,Mobile Money,No,2,10,20,Low
1/28/2024,NTC001848,Non-loyalty,F,Cyber services,Cash,No,1,30,30,Low
1/28/2024,NTC001849,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,No,4,5,20,Low
1/28/2024,NTC001850,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,10,10,Low
1/28/2024,NTC001851,Loyalty,M,Cyber services,Mobile Money,No,4,20,80,Low
1/28/2024,NTC001852,Non-loyalty,M,Cyber services,Cash,Yes,1,10,10,Low
1/29/2024,NTC001853,Loyalty,F,Cyber services,Cash,No,1,85,85,Low
1/29/2024,NTC001854,Loyalty,M,Cyber services,Cash,Yes,10,10,100,High
1/29/2024,NTC001855,Loyalty,F,Cyber services,Mobile Money,No,24,5,120,High
1/29/2024,NTC001856,Non-loyalty,F,Stationery & Office Supplies,Cash,Yes,4,3,12,Low
1/29/2024,NTC001857,Loyalty,M,Cyber services,Mobile Money,Yes,2,20,40,Low
1/29/2024,NTC001858,Non-loyalty,M,Stationery & Office Supplies,Cash,Yes,3,10,30,Low
1/29/2024,NTC001859,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,No,4,3,12,Low
1/29/2024,NTC001860,Loyalty,M,Stationery & Office Supplies,Cash,No,5,25,125,High
1/29/2024,NTC001861,Non-loyalty,F,Cyber services,Cash,Yes,1,10,10,Low
1/30/2024,NTC001862,Loyalty,F,Cyber services,Mobile Money,No,1,5,5,Low
1/30/2024,NTC001863,Loyalty,M,Cyber services,Cash,Yes,6,10,60,Low
1/30/2024,NTC001864,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,4,25,100,High
1/30/2024,NTC001865,Loyalty,F,Online support services,Cash,No,1,150,150,High
1/30/2024,NTC001866,Non-loyalty,F,Online support services,Cash,No,2,40,80,Low
1/30/2024,NTC001867,Loyalty,F,Cyber services,Mobile Money,No,7,20,140,High
1/30/2024,NTC001868,Non-loyalty,M,Cyber services,Mobile Money,No,1,30,30,Low
1/30/2024,NTC001869,Non-loyalty,M,Cyber services,Mobile Money,Yes,1,10,10,Low
1/30/2024,NTC001870,Non-loyalty,F,Cyber services,Cash,No,2,10,20,Low
1/31/2024,NTC001871,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,No,1,60,60,Low
1/31/2024,NTC001872,Non-loyalty,M,Cyber services,Cash,Yes,6,5,30,Low
1/31/2024,NTC001873,Non-loyalty,M,Cyber services,Mobile Money,Yes,30,10,300,High
1/31/2024,NTC001874,Non-loyalty,F,Cyber services,Mobile Money,Yes,1,20,20,Low
1/31/2024,NTC001875,Non-loyalty,F,Food & Drinks,Mobile Money,Yes,1,50,50,Low
1/31/2024,NTC001876,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,10,10,Low
1/31/2024,NTC001877,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,1,25,25,Low
1/31/2024,NTC001878,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,12,25,300,High
1/31/2024,NTC001879,Non-loyalty,F,Cyber services,Cash,Yes,1,10,10,Low
2/1/2024,NTC001880,Loyalty,M,Cyber services,Mobile Money,Yes,8,5,40,Low
2/1/2024,NTC001881,Non-loyalty,F,Cyber services,Cash,Yes,1,10,10,Low
2/1/2024,NTC001882,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,2,10,20,Low
2/1/2024,NTC001883,Loyalty,M,Cyber services,Mobile Money,No,8,10,80,Low
2/1/2024,NTC001884,Loyalty,M,Cyber services,Mobile Money,No,1,20,20,Low
2/1/2024,NTC001885,Loyalty,M,Cyber services,Cash,No,1,20,20,Low
2/1/2024,NTC001886,Loyalty,F,Stationery & Office Supplies,Cash,Yes,1,130,130,High
2/1/2024,NTC001887,Loyalty,F,Cyber services,Mobile Money,Yes,1,10,10,Low
2/2/2024,NTC001888,Loyalty,F,Cyber services,Cash,No,1,10,10,Low
2/2/2024,NTC001889,Loyalty,M,Stationery & Office Supplies,Mobile Money,No,4,25,100,High
2/2/2024,NTC001890,Non-loyalty,M,Cyber services,Mobile Money,Yes,1,50,50,Low
2/2/2024,NTC001891,Loyalty,F,Cyber services,Cash,Yes,1,10,10,Low
2/2/2024,NTC001892,Loyalty,F,Stationery & Office Supplies,Cash,Yes,1,10,10,Low
2/2/2024,NTC001893,Non-loyalty,M,Cyber services,Cash,Yes,3,5,15,Low
2/2/2024,NTC001894,Loyalty,M,Stationery & Office Supplies,Cash,No,2,100,200,High
2/5/2024,NTC001895,Loyalty,M,Cyber services,Mobile Money,No,24,5,120,High
2/5/2024,NTC001896,Loyalty,M,Cyber services,Cash,No,39,10,390,High
2/5/2024,NTC001897,Non-loyalty,F,Cyber services,Cash,Yes,2,20,40,Low
2/5/2024,NTC001898,Non-loyalty,M,Cyber services,Mobile Money,No,2,20,40,Low
2/5/2024,NTC001899,Loyalty,F,Cyber services,Cash,No,1,80,80,Low
2/5/2024,NTC001900,Loyalty,F,Stationery & Office Supplies,Cash,No,4,10,40,Low
2/5/2024,NTC001901,Loyalty,F,Cyber services,Cash,Yes,2,50,100,High
2/5/2024,NTC001902,Loyalty,M,Online support services,Cash,No,1,60,60,Low
2/5/2024,NTC001903,Non-loyalty,M,Mobile Accessories,Mobile Money,No,1,250,250,High
2/6/2024,NTC001904,Loyalty,M,Cyber services,Mobile Money,Yes,5,5,25,Low
2/6/2024,NTC001905,Loyalty,M,Cyber services,Cash,Yes,1,10,10,Low
2/6/2024,NTC001906,Loyalty,F,Cyber services,Cash,Yes,1,20,20,Low
2/6/2024,NTC001907,Non-loyalty,M,Cyber services,Mobile Money,Yes,1,50,50,Low
2/6/2024,NTC001908,Non-loyalty,M,Online support services,Cash,No,1,30,30,Low
2/6/2024,NTC001909,Non-loyalty,F,Online support services,Cash,Yes,1,70,70,Low
2/7/2024,NTC001910,Non-loyalty,M,Cyber services,Cash,Yes,2,5,10,Low
2/7/2024,NTC001911,Non-loyalty,F,Cyber services,Cash,No,1,40,40,Low
2/7/2024,NTC001912,Loyalty,F,Food & Drinks,Cash,No,2,5,10,Low
2/8/2024,NTC001913,Loyalty,F,Cyber services,Cash,No,8,5,40,Low
2/8/2024,NTC001914,Loyalty,F,Cyber services,Cash,No,1,10,10,Low
2/8/2024,NTC001915,Loyalty,F,Cyber services,Cash,Yes,1,50,50,Low
2/8/2024,NTC001916,Non-loyalty,F,Stationery & Office Supplies,Cash,No,1,10,10,Low
2/9/2024,NTC001917,Loyalty,F,Online support services,Mobile Money,No,1,50,50,Low
2/9/2024,NTC001918,Loyalty,F,Cyber services,Mobile Money,No,1,50,50,Low
2/9/2024,NTC001919,Loyalty,M,Online support services,Mobile Money,Yes,1,100,100,High
2/9/2024,NTC001920,Loyalty,M,Online support services,Cash,No,1,20,20,Low
2/9/2024,NTC001921,Non-loyalty,M,Stationery & Office Supplies,Cash,Yes,1,10,10,Low
2/9/2024,NTC001922,Non-loyalty,M,Cyber services,Mobile Money,No,1,10,10,Low
2/9/2024,NTC001923,Loyalty,F,Cyber services,Cash,No,2,10,20,Low
2/12/2024,NTC001924,Loyalty,M,Cyber services,Mobile Money,Yes,8,5,40,Low
2/12/2024,NTC001925,Non-loyalty,F,Cyber services,Cash,No,2,20,40,Low
2/12/2024,NTC001926,Non-loyalty,M,Cyber services,Mobile Money,No,12,10,120,High
2/12/2024,NTC001927,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,2,3,6,Low
2/12/2024,NTC001928,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,No,2,10,20,Low
2/12/2024,NTC001929,Loyalty,F,Cyber services,Cash,No,1,10,10,Low
2/12/2024,NTC001930,Loyalty,M,Mobile airtime top-up,Mobile Money,No,1,20,20,Low
2/13/2024,NTC001931,Loyalty,F,Cyber services,Cash,No,13,5,65,Low
2/13/2024,NTC001932,Loyalty,F,Cyber services,Cash,Yes,5,20,100,High
2/13/2024,NTC001933,Loyalty,M,Cyber services,Cash,No,1,50,50,Low
2/13/2024,NTC001934,Non-loyalty,M,Food & Drinks,Cash,No,1,60,60,Low
2/13/2024,NTC001935,Non-loyalty,M,Stationery & Office Supplies,Cash,Yes,1,10,10,Low
2/13/2024,NTC001936,Loyalty,F,Cyber services,Cash,No,8,10,80,Low
2/13/2024,NTC001937,Non-loyalty,M,Cyber services,Cash,Yes,1,10,10,Low
2/13/2024,NTC001938,Loyalty,F,Cyber services,Mobile Money,No,3,20,60,Low
2/14/2024,NTC001939,Loyalty,F,Cyber services,Mobile Money,No,24,5,120,High
2/14/2024,NTC001940,Non-loyalty,M,Cyber services,Mobile Money,Yes,4,10,40,Low
2/14/2024,NTC001941,Loyalty,M,Online support services,Cash,No,1,250,250,High
2/14/2024,NTC001942,Non-loyalty,F,Cyber services,Cash,No,5,20,100,High
2/14/2024,NTC001943,Loyalty,F,Cyber services,Cash,Yes,5,10,50,Low
2/14/2024,NTC001944,Loyalty,F,Stationery & Office Supplies,Cash,Yes,2,10,20,Low
2/14/2024,NTC001945,Loyalty,M,Cyber services,Mobile Money,No,4,10,40,Low
2/14/2024,NTC001946,Non-loyalty,F,Stationery & Office Supplies,Cash,No,1,35,35,Low
2/14/2024,NTC001947,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,No,1,10,10,Low
2/14/2024,NTC001948,Loyalty,F,Food & Drinks,Cash,Yes,2,60,120,High
2/14/2024,NTC001949,Loyalty,F,Food & Drinks,Mobile Money,Yes,2,5,10,Low
2/14/2024,NTC001950,Non-loyalty,M,Cyber services,Cash,No,1,20,20,Low
2/15/2024,NTC001951,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,20,3,60,Low
2/15/2024,NTC001952,Loyalty,M,Stationery & Office Supplies,Cash,Yes,1,10,10,Low
2/15/2024,NTC001953,Loyalty,M,Cyber services,Mobile Money,Yes,1,30,30,Low
2/15/2024,NTC001954,Loyalty,F,Cyber services,Cash,No,1,10,10,Low
2/15/2024,NTC001955,Loyalty,M,Cyber services,Mobile Money,Yes,2,5,10,Low
2/18/2024,NTC001956,Loyalty,M,Cyber services,Mobile Money,No,1,50,50,Low
2/18/2024,NTC001957,Loyalty,F,Cyber services,Cash,Yes,2,10,20,Low
2/18/2024,NTC001958,Non-loyalty,M,Cyber services,Mobile Money,No,12,5,60,Low
2/20/2024,NTC001959,Loyalty,M,Cyber services,Cash,No,1,20,20,Low
2/20/2024,NTC001960,Non-loyalty,M,Cyber services,Cash,No,8,5,40,Low
2/20/2024,NTC001961,Loyalty,F,Online support services,Cash,Yes,1,20,20,Low
2/20/2024,NTC001962,Loyalty,M,Cyber services,Mobile Money,Yes,2,20,40,Low
2/20/2024,NTC001963,Non-loyalty,F,Food & Drinks,Mobile Money,Yes,1,60,60,Low
2/20/2024,NTC001964,Loyalty,F,Cyber services,Cash,No,1,20,20,Low
2/20/2024,NTC001965,Loyalty,M,Cyber services,Cash,Yes,4,10,40,Low
2/20/2024,NTC001966,Loyalty,M,Food & Drinks,Mobile Money,Yes,1,80,80,Low
2/20/2024,NTC001967,Loyalty,M,Cyber services,Mobile Money,No,1,50,50,Low
2/21/2024,NTC001968,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,3,25,75,Low
2/21/2024,NTC001969,Loyalty,M,Cyber services,Cash,No,16,5,80,Low
2/21/2024,NTC001970,Loyalty,M,Cyber services,Cash,Yes,5,20,100,High
2/21/2024,NTC001971,Loyalty,M,Cyber services,Cash,Yes,1,100,100,High
2/21/2024,NTC001972,Non-loyalty,M,Food & Drinks,Cash,Yes,1,80,80,Low
2/21/2024,NTC001973,Loyalty,M,Cyber services,Cash,No,1,10,10,Low
2/22/2024,NTC001974,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,60,60,Low
2/22/2024,NTC001975,Loyalty,F,Cyber services,Cash,No,12,5,60,Low
2/22/2024,NTC001976,Loyalty,M,Cyber services,Mobile Money,No,11,10,110,High
2/22/2024,NTC001977,Loyalty,M,Cyber services,Mobile Money,No,2,20,40,Low
2/22/2024,NTC001978,Non-loyalty,M,Cyber services,Cash,No,1,100,100,High
2/22/2024,NTC001979,Non-loyalty,M,Cyber services,Mobile Money,Yes,5,30,150,High
2/22/2024,NTC001980,Loyalty,F,Stationery & Office Supplies,Cash,No,7,25,175,High
2/22/2024,NTC001981,Non-loyalty,M,Cyber services,Mobile Money,Yes,2,10,20,Low
2/22/2024,NTC001982,Loyalty,F,Cyber services,Cash,Yes,13,20,260,High
2/22/2024,NTC001983,Loyalty,F,Online support services,Cash,No,1,150,150,High
2/22/2024,NTC001984,Loyalty,M,Stationery & Office Supplies,Mobile Money,No,2,10,20,Low
2/22/2024,NTC001985,Loyalty,F,Online support services,Cash,Yes,1,70,70,Low
2/23/2024,NTC001986,Non-loyalty,F,Cyber services,Mobile Money,Yes,18,5,90,High
2/23/2024,NTC001987,Loyalty,F,Cyber services,Cash,Yes,29,10,290,High
2/23/2024,NTC001988,Non-loyalty,F,Stationery & Office Supplies,Cash,No,1,10,10,Low
2/23/2024,NTC001989,Loyalty,M,Cyber services,Cash,No,1,20,20,Low
2/23/2024,NTC001990,Non-loyalty,M,Food & Drinks,Mobile Money,No,1,60,60,Low
2/23/2024,NTC001991,Non-loyalty,F,Food & Drinks,Mobile Money,Yes,3,5,15,Low
2/26/2024,NTC001992,Loyalty,M,Cyber services,Cash,Yes,21,5,105,High
2/26/2024,NTC001993,Loyalty,M,Cyber services,Mobile Money,No,7,10,70,Low
2/26/2024,NTC001994,Non-loyalty,M,Cyber services,Cash,No,2,20,40,Low
2/26/2024,NTC001995,Loyalty,M,Cyber services,Mobile Money,No,1,100,100,High
2/26/2024,NTC001996,Loyalty,M,Cyber services,Mobile Money,No,1,20,20,Low
2/26/2024,NTC001997,Loyalty,F,Cyber services,Cash,No,1,10,10,Low
2/26/2024,NTC001998,Loyalty,M,Cyber services,Cash,Yes,3,10,30,Low
2/26/2024,NTC001999,Loyalty,M,Cyber services,Cash,No,1,50,50,Low
2/26/2024,NTC002000,Non-loyalty,M,Stationery & Office Supplies,Cash,No,2,50,100,High
2/27/2024,NTC002001,Loyalty,M,Cyber services,Cash,Yes,51,5,255,High
2/27/2024,NTC002002,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,20,20,Low
2/27/2024,NTC002003,Non-loyalty,F,Cyber services,Mobile Money,Yes,3,10,30,Low
2/27/2024,NTC002004,Non-loyalty,F,Cyber services,Cash,No,2,20,40,Low
2/27/2024,NTC002005,Loyalty,F,Cyber services,Cash,Yes,1,10,10,Low
2/27/2024,NTC002006,Loyalty,M,Cyber services,Cash,Yes,1,1000,1000,High
2/27/2024,NTC002007,Loyalty,F,Cyber services,Mobile Money,Yes,2,50,100,High
2/27/2024,NTC002008,Loyalty,M,Cyber services,Cash,No,1,50,50,Low
2/27/2024,NTC002009,Loyalty,M,Stationery & Office Supplies,Cash,No,1,10,10,Low
2/28/2024,NTC002010,Loyalty,M,Cyber services,Mobile Money,No,37,5,185,High
2/28/2024,NTC002011,Loyalty,M,Cyber services,Mobile Money,No,5,20,100,High
2/28/2024,NTC002012,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,1,50,50,Low
2/28/2024,NTC002013,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,5,5,Low
2/28/2024,NTC002014,Loyalty,F,Stationery & Office Supplies,Cash,No,8,3,24,Low
2/28/2024,NTC002015,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,3,50,150,High
2/28/2024,NTC002016,Loyalty,F,Cyber services,Mobile Money,Yes,3,20,60,Low
2/28/2024,NTC002017,Loyalty,M,Cyber services,Cash,Yes,67,10,670,High
2/28/2024,NTC002018,Loyalty,F,Cyber services,Cash,No,1,50,50,Low
2/29/2024,NTC002019,Loyalty,M,Cyber services,Cash,Yes,18,5,90,High
2/29/2024,NTC002020,Loyalty,F,Cyber services,Mobile Money,Yes,8,10,80,Low
2/29/2024,NTC002021,Non-loyalty,M,Cyber services,Cash,Yes,1,50,50,Low
2/29/2024,NTC002022,Loyalty,M,Cyber services,Mobile Money,No,1,100,100,High
3/1/2024,NTC002023,Loyalty,F,Cyber services,Mobile Money,No,1,20,20,Low
3/1/2024,NTC002024,Non-loyalty,M,Cyber services,Mobile Money,No,2,10,20,Low
3/1/2024,NTC002025,Loyalty,M,Cyber services,Cash,No,3,10,30,Low
3/1/2024,NTC002026,Non-loyalty,F,Cyber services,Mobile Money,No,1,5,5,Low
